Tools,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463702,1,OK,0.0039813,-0.6862704,0.7267769,0.0285035,-112.113,56.392,-142.904,0.0376438,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463702,1,OK,-0.1441148,0.6785693,-0.6712896,0.2610458,-72.162,-21.360,33.006,0.0712679,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463710,1,OK,0.0039969,-0.6862699,0.7267780,0.0284858,-112.111,56.387,-142.901,0.0375073,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463710,1,OK,-0.1366879,0.6946784,-0.6580468,0.2563450,-72.688,-21.431,32.628,0.1027209,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463718,1,OK,0.0040117,-0.6862692,0.7267797,0.0284571,-112.109,56.379,-142.896,0.0374193,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463718,1,OK,-0.1414072,0.6821755,-0.6722174,0.2505281,-73.078,-21.487,32.106,0.0868512,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463726,1,OK,0.0040211,-0.6862747,0.7267754,0.0284317,-112.106,56.369,-142.898,0.0373052,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463726,1,OK,-0.1416835,0.6807657,-0.6755811,0.2451001,-73.365,-21.549,31.538,0.0847842,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463734,1,OK,0.0040399,-0.6862787,0.7267721,0.0284169,-112.104,56.364,-142.898,0.0370612,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463734,1,OK,-0.1425311,0.6783374,-0.6800293,0.2389633,-73.643,-21.655,30.927,0.0826142,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463742,1,OK,0.0040613,-0.6862811,0.7267702,0.0284036,-112.104,56.363,-142.895,0.0374097,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463742,1,OK,-0.1417907,0.6781700,-0.6826363,0.2323544,-73.793,-21.759,30.343,0.0823952,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463750,1,OK,0.0040702,-0.6862806,0.7267714,0.0283860,-112.104,56.360,-142.895,0.0374051,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463750,1,OK,-0.1398336,0.6791014,-0.6833762,0.2286150,-73.747,-22.039,29.886,0.0858522,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463758,1,OK,0.0040518,-0.6862862,0.7267667,0.0283732,-112.103,56.354,-142.897,0.0372030,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463758,1,OK,-0.1363424,0.6775705,-0.6857701,0.2280973,-73.277,-22.403,29.354,0.0861940,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463766,1,OK,0.0040234,-0.6862876,0.7267655,0.0283743,-112.102,56.352,-142.896,0.0371042,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463766,1,OK,-0.1352906,0.6765881,-0.6869257,0.2281624,-72.955,-22.915,28.938,0.0842419,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463774,1,OK,0.0039779,-0.6862815,0.7267707,0.0283935,-112.106,56.354,-142.895,0.0371610,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463774,1,OK,-0.1344883,0.6751647,-0.6883988,0.2284134,-72.637,-23.398,28.525,0.0853485,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463782,1,OK,0.0039301,-0.6862862,0.7267663,0.0283992,-112.109,56.355,-142.897,0.0373618,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463782,1,OK,-0.1311872,0.6779195,-0.6855276,0.2307966,-72.157,-23.923,28.064,0.0876463,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463790,1,OK,0.0038760,-0.6862958,0.7267577,0.0283944,-112.111,56.352,-142.900,0.0373754,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463790,1,OK,-0.1271753,0.6807554,-0.6825475,0.2335111,-71.495,-24.532,27.692,0.0908126,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463798,1,OK,0.0037890,-0.6863016,0.7267518,0.0284172,-112.114,56.353,-142.901,0.0372530,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463798,1,OK,-0.1280334,0.6780402,-0.6847913,0.2343711,-70.999,-25.273,27.385,0.0900512,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463806,1,OK,0.0037085,-0.6863009,0.7267519,0.0284426,-112.117,56.357,-142.899,0.0374224,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463806,1,OK,-0.1250577,0.6802857,-0.6825506,0.2360012,-70.245,-26.131,27.004,0.0876782,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463814,1,OK,0.0036043,-0.6863021,0.7267501,0.0284753,-112.123,56.361,-142.902,0.0374398,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463814,1,OK,-0.1180086,0.6839547,-0.6787896,0.2398430,-69.317,-27.184,26.355,0.0903591,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463822,1,OK,0.0034937,-0.6863053,0.7267460,0.0285137,-112.126,56.363,-142.905,0.0370474,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463822,1,OK,-0.1150686,0.6827989,-0.6801555,0.2406936,-68.487,-28.334,25.570,0.0913386,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463830,1,OK,0.0033659,-0.6863103,0.7267406,0.0285476,-112.131,56.367,-142.907,0.0373979,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463830,1,OK,-0.1153411,0.6823833,-0.6810432,0.2392269,-67.669,-29.386,24.946,0.0904494,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463838,1,OK,0.0032720,-0.6863033,0.7267473,0.0285550,-112.138,56.373,-142.907,0.0380316,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463838,1,OK,-0.1175909,0.6804659,-0.6829347,0.2381990,-66.799,-30.412,24.574,0.0883832,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463846,1,OK,0.0030885,-0.6862996,0.7267490,0.0286228,-112.139,56.374,-142.903,0.0380214,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463846,1,OK,-0.1172148,0.6878227,-0.6756420,0.2380516,-65.822,-31.594,24.093,0.0940666,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463854,1,OK,0.0030043,-0.6863164,0.7267345,0.0285957,-112.138,56.371,-142.905,0.0382985,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463854,1,OK,-0.1205830,0.6762133,-0.6877506,0.2349350,-64.997,-31.893,23.917,0.0786178,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463862,1,OK,0.0028505,-0.6863181,0.7267325,0.0286223,-112.143,56.374,-142.906,0.0387252,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463862,1,OK,-0.1213687,0.6766748,-0.6870390,0.2352835,-64.210,-32.502,23.977,0.0780626,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463870,1,OK,0.0026450,-0.6863130,0.7267350,0.0286987,-112.147,56.380,-142.903,0.0389509,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463870,1,OK,-0.1209178,0.6758913,-0.6872558,0.2371271,-63.246,-33.197,24.029,0.0755353,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463878,1,OK,0.0024939,-0.6863221,0.7267263,0.0287173,-112.150,56.383,-142.904,0.0394871,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463878,1,OK,-0.1193531,0.6748821,-0.6875102,0.2400388,-62.100,-34.237,23.836,0.0761390,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463886,1,OK,0.0023148,-0.6863285,0.7267191,0.0287622,-112.150,56.386,-142.901,0.0398041,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463886,1,OK,-0.1172118,0.6746736,-0.6864240,0.2447427,-60.718,-35.595,23.462,0.0780041,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463894,1,OK,0.0021191,-0.6863242,0.7267209,0.0288324,-112.151,56.394,-142.896,0.0404841,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463894,1,OK,-0.1170601,0.6713139,-0.6875156,0.2509119,-59.197,-37.209,23.124,0.0733301,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463902,1,OK,0.0018847,-0.6863280,0.7267138,0.0289374,-112.153,56.401,-142.890,0.0412224,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463902,1,OK,-0.1123436,0.6717493,-0.6842368,0.2606757,-57.377,-38.821,22.869,0.0740817,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463910,1,OK,0.0016903,-0.6863387,0.7267004,0.0290305,-112.156,56.410,-142.887,0.0418939,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463910,1,OK,-0.1096016,0.6700888,-0.6821837,0.2712818,-55.579,-40.452,22.758,0.0717318,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463918,1,OK,0.0014518,-0.6863557,0.7266787,0.0291871,-112.157,56.420,-142.882,0.0423802,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463918,1,OK,-0.1089544,0.6694615,-0.6786550,0.2817404,-53.838,-41.950,22.871,0.0683838,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463926,1,OK,0.0012754,-0.6863703,0.7266601,0.0293139,-112.160,56.433,-142.879,0.0435026,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463926,1,OK,-0.1074201,0.6687224,-0.6746918,0.2933637,-52.048,-43.234,23.113,0.0672242,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463934,1,OK,0.0010456,-0.6863748,0.7266488,0.0294970,-112.162,56.445,-142.868,0.0445084,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463934,1,OK,-0.1068644,0.6673411,-0.6725701,0.3014720,-50.407,-44.379,23.437,0.0662418,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463942,1,OK,0.0008759,-0.6863838,0.7266334,0.0296728,-112.160,56.457,-142.854,0.0451566,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463942,1,OK,-0.1079117,0.6659033,-0.6713878,0.3068652,-48.933,-45.467,23.823,0.0635725,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463950,1,OK,0.0007819,-0.6863951,0.7266177,0.0297973,-112.155,56.464,-142.841,0.0461153,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463950,1,OK,-0.1083787,0.6660392,-0.6681440,0.3134157,-47.509,-46.517,24.326,0.0627754,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463958,1,OK,0.0006730,-0.6863843,0.7266201,0.0299903,-112.150,56.475,-142.822,0.0467631,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463958,1,OK,-0.1075020,0.6650980,-0.6660660,0.3200689,-45.997,-47.767,24.748,0.0629268,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463966,1,OK,0.0006148,-0.6863831,0.7266138,0.0301701,-112.143,56.483,-142.802,0.0472279,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463966,1,OK,-0.1039852,0.6659472,-0.6627309,0.3263268,-44.423,-49.258,24.964,0.0664283,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463974,1,OK,0.0006268,-0.6863888,0.7266024,0.0303143,-112.135,56.485,-142.785,0.0474997,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463974,1,OK,-0.1010222,0.6655163,-0.6604344,0.3327297,-42.879,-50.915,25.247,0.0674148,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463982,1,OK,0.0007144,-0.6863765,0.7266093,0.0304270,-112.126,56.486,-142.764,0.0475092,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463982,1,OK,-0.0983428,0.6643582,-0.6577207,0.3411163,-41.328,-52.518,25.673,0.0678960,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463990,1,OK,0.0008177,-0.6863480,0.7266300,0.0305720,-112.116,56.488,-142.741,0.0471832,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463990,1,OK,-0.0952288,0.6643541,-0.6532324,0.3505032,-39.807,-54.040,26.218,0.0698080,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1463998,1,OK,0.0009794,-0.6863299,0.7266428,0.0306673,-112.104,56.483,-142.722,0.0467058,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1463998,1,OK,-0.0925463,0.6626653,-0.6501518,0.3600174,-38.280,-55.309,26.778,0.0704413,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464006,1,OK,0.0011915,-0.6863044,0.7266633,0.0307464,-112.092,56.478,-142.701,0.0458088,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464006,1,OK,-0.0907182,0.6639749,-0.6428599,0.3709970,-36.933,-56.402,27.657,0.0700049,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464014,1,OK,0.0014201,-0.6862621,0.7266989,0.0308377,-112.081,56.477,-142.682,0.0446324,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464014,1,OK,-0.0859598,0.6671126,-0.6331020,0.3830843,-35.485,-57.238,28.859,0.0719350,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464022,1,OK,0.0016987,-0.6862162,0.7267395,0.0308871,-112.071,56.473,-142.663,0.0438540,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464022,1,OK,-0.0810046,0.6695562,-0.6198899,0.4010850,-34.209,-57.972,30.241,0.0798122,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464030,1,OK,0.0019743,-0.6861740,0.7267766,0.0309381,-112.062,56.468,-142.647,0.0427817,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464030,1,OK,-0.0776574,0.6703243,-0.6082845,0.4178810,-32.947,-58.018,31.792,0.0819185,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464038,1,OK,0.0022648,-0.6861433,0.7268040,0.0309553,-112.055,56.462,-142.636,0.0418525,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464038,1,OK,-0.0784500,0.6690212,-0.6009268,0.4302827,-32.097,-57.839,33.288,0.0810830,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464046,1,OK,0.0025559,-0.6860985,0.7268450,0.0309608,-112.048,56.457,-142.625,0.0407995,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464046,1,OK,-0.0761252,0.6681718,-0.5932957,0.4424383,-31.211,-57.690,34.923,0.0828470,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464054,1,OK,0.0028381,-0.6860565,0.7268841,0.0309509,-112.043,56.455,-142.615,0.0399519,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464054,1,OK,-0.0746352,0.6661401,-0.5860297,0.4552539,-30.312,-57.678,36.616,0.0832394,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464062,1,OK,0.0031088,-0.6860219,0.7269164,0.0309338,-112.038,56.453,-142.608,0.0391926,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464062,1,OK,-0.0726090,0.6649693,-0.5756070,0.4703407,-29.507,-57.426,38.400,0.0818867,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464070,1,OK,0.0033536,-0.6860006,0.7269370,0.0308953,-112.030,56.447,-142.600,0.0381743,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464070,1,OK,-0.0702426,0.6650631,-0.5650500,0.4831931,-28.811,-57.052,40.085,0.0852012,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464078,1,OK,0.0035721,-0.6859666,0.7269695,0.0308610,-112.029,56.446,-142.595,0.0374711,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464078,1,OK,-0.0691526,0.6628547,-0.5573369,0.4951941,-28.130,-56.828,41.705,0.0851706,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464086,1,OK,0.0037835,-0.6859431,0.7269931,0.0308036,-112.028,56.444,-142.594,0.0369870,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464086,1,OK,-0.0695084,0.6601141,-0.5489507,0.5080069,-27.502,-56.663,43.534,0.0853043,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464094,1,OK,0.0039652,-0.6859304,0.7270064,0.0307488,-112.024,56.437,-142.592,0.0363793,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464094,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464102,1,OK,0.0041230,-0.6859244,0.7270135,0.0306917,-112.021,56.432,-142.592,0.0358652,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464102,1,OK,-0.0665478,0.6572817,-0.5220410,0.5394677,-26.983,-55.456,47.574,0.0919237,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464110,1,OK,0.0042666,-0.6859165,0.7270225,0.0306356,-112.019,56.427,-142.593,0.0352902,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464110,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464118,1,OK,0.0043911,-0.6859036,0.7270358,0.0305926,-112.015,56.424,-142.593,0.0344984,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464118,1,OK,-0.0661296,0.6515375,-0.4965117,0.5697384,-26.711,-53.634,51.147,0.0888537,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464126,1,OK,0.0044922,-0.6859111,0.7270302,0.0305417,-112.011,56.416,-142.597,0.0337211,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464126,1,OK,-0.0658075,0.6501826,-0.4834683,0.5824006,-27.083,-52.418,52.601,0.0915322,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464134,1,OK,0.0045770,-0.6859139,0.7270291,0.0304935,-112.010,56.412,-142.599,0.0331548,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464134,1,OK,-0.0662682,0.6479717,-0.4721772,0.5939611,-27.520,-51.162,53.910,0.0898183,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464142,1,OK,0.0046620,-0.6859156,0.7270291,0.0304422,-112.007,56.408,-142.600,0.0325905,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464142,1,OK,-0.0665105,0.6469486,-0.4587412,0.6054671,-28.035,-49.802,55.290,0.0852460,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464150,1,OK,0.0047277,-0.6859282,0.7270190,0.0303891,-112.006,56.401,-142.610,0.0321493,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464150,1,OK,-0.0664580,0.6460182,-0.4438620,0.6174385,-28.722,-48.114,56.837,0.0897399,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464158,1,OK,0.0047899,-0.6859446,0.7270054,0.0303346,-112.006,56.396,-142.618,0.0318104,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464158,1,OK,-0.0711649,0.6451641,-0.4344040,0.6244934,-29.611,-46.297,57.829,0.0854237,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464166,1,OK,0.0048464,-0.6859584,0.7269940,0.0302866,-112.006,56.396,-142.623,0.0315180,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464166,1,OK,-0.0790419,0.6442801,-0.4281790,0.6287434,-30.658,-44.254,58.559,0.0855586,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464174,1,OK,0.0048837,-0.6859878,0.7269685,0.0302265,-112.009,56.394,-142.636,0.0314262,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464174,1,OK,-0.0892562,0.6441919,-0.4228675,0.6310571,-31.827,-41.826,59.026,0.0874135,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464182,1,OK,0.0049040,-0.6860158,0.7269441,0.0301765,-112.011,56.391,-142.649,0.0309661,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464182,1,OK,-0.1001000,0.6456749,-0.4182146,0.6310154,-33.227,-39.178,59.084,0.0895120,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464190,1,OK,0.0049063,-0.6860383,0.7269241,0.0301432,-112.015,56.392,-142.665,0.0305837,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464190,1,OK,-0.1097791,0.6484391,-0.4149312,0.6287347,-34.662,-36.611,58.909,0.0883877,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464198,1,OK,0.0049328,-0.6860642,0.7269023,0.0300761,-112.019,56.394,-142.679,0.0306785,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464198,1,OK,-0.1181638,0.6530800,-0.4145902,0.6226064,-36.148,-34.408,58.452,0.0855268,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464206,1,OK,0.0049409,-0.6860830,0.7268871,0.0300141,-112.024,56.398,-142.695,0.0308463,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464206,1,OK,-0.1247024,0.6600464,-0.4173157,0.6120748,-37.636,-32.516,57.638,0.0815409,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464214,1,OK,0.0049457,-0.6861084,0.7268658,0.0299484,-112.029,56.401,-142.717,0.0310303,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464214,1,OK,-0.1295538,0.6685118,-0.4229467,0.5978494,-39.170,-30.956,56.448,0.0805209,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464222,1,OK,0.0049213,-0.6861262,0.7268517,0.0298857,-112.036,56.407,-142.740,0.0310787,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464222,1,OK,-0.1328634,0.6772986,-0.4308646,0.5813516,-40.684,-29.563,54.988,0.0797484,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464230,1,OK,0.0048938,-0.6861264,0.7268542,0.0298246,-112.044,56.419,-142.756,0.0313028,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464230,1,OK,-0.1377885,0.6869966,-0.4410390,0.5608339,-42.538,-28.195,53.177,0.0792470,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464238,1,OK,0.0048561,-0.6861376,0.7268475,0.0297370,-112.051,56.428,-142.779,0.0315874,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464238,1,OK,-0.1448811,0.6960379,-0.4558537,0.5354794,-44.668,-26.543,51.008,0.0693767,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464246,1,OK,0.0047827,-0.6861484,0.7268419,0.0296356,-112.060,56.435,-142.806,0.0317804,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464246,1,OK,-0.1563777,0.7053691,-0.4724222,0.5047947,-47.194,-24.682,48.871,0.0685498,0
2,Port 10: NDI-MF2 610066   T6D0-S00591  s/n:39BB9800 Channel:0,1464254,1,OK,0.0047179,-0.6861394,0.7268565,0.0294988,-112.066,56.445,-142.827,0.0321903,0,Port 11: NDI-MF2 610060   CAE0-L00032  s/n:3988A000 Channel:0,1464254,1,OK,-0.1694793,0.7130193,-0.4913039,0.4706387,-49.863,-22.374,46.829,0.0679431,0
